I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,-0.03,,,,,0.06,-0.059,-0.055,,,
,-0.03,,,,,0.06,-0.06,-0.058,,,
,-0.03,,,,,0.06,-0.06,-0.06,,,
,-0.03,,,,,0.06,-0.06,-0.061,,,
,-0.03,,,,,0.06,-0.06,-0.065,,,
,-0.03,,,,,0.06,-0.06,-0.065,,,
,-0.03,,,,,0.06,-0.06,-0.068,,,
,-0.03,,,,,0.06,-0.06,-0.071,,,
,-0.03,,,,,0.06,-0.06,-0.069,,,
,-0.03,,,,,0.06,-0.06,-0.065,,,
,-0.03,,,,,0.06,-0.06,-0.065,,,
,-0.03,,,,,0.06,-0.06,-0.066,,,
,-0.03,,,,,0.06,-0.06,-0.063,,,
,-0.03,,,,,0.06,-0.06,-0.06,,,
,-0.03,,,,,0.06,-0.06,-0.06,,,
,-0.03,,,,,0.06,-0.06,-0.06,,,
,-0.03,,,,,0.06,-0.06,-0.061,,,
,-0.03,,,,,0.06,-0.06,-0.058,,,
,-0.03,,,,,0.06,-0.06,-0.055,,,
,-0.03,,,,,0.06,-0.06,-0.055,,,
,-0.03,,,,,0.06,-0.06,-0.055,,,
,-0.03,,,,,0.06,-0.06,-0.055,,,
,-0.03,,,,,0.06,-0.06,-0.053,,,
,-0.03,,,,,0.06,-0.06,-0.05,,,
,-0.03,,,,,0.06,-0.06,-0.05,,,
,-0.026,,,,,0.056,-0.06,-0.05,,,
,-0.021,,,,,0.055,-0.06,-0.047,,,
,-0.02,,,,,0.055,-0.06,-0.045,,,
,-0.019,,,,,0.055,-0.06,-0.045,,,
,-0.015,,,,,0.055,-0.06,-0.045,,,
,-0.015,,,,,0.055,-0.056,-0.045,,,
,-0.013,,,,,0.055,-0.054,-0.042,,,
,-0.007,,,,,0.055,-0.056,-0.039,,,
,-0.005,,,,,0.055,-0.054,-0.04,,,
,-0.005,,,,,0.055,-0.05,-0.04,,,
,-0.001,,,,,0.055,-0.05,-0.04,,,
,0.0,,,,,0.055,-0.051,-0.037,,,
,0.001,,,,,0.055,-0.048,-0.034,,,
,0.006,,,,,0.054,-0.045,-0.035,,,
,0.01,,,,,0.05,-0.045,-0.035,,,
,0.014,,,,,0.05,-0.045,-0.035,,,
,0.019,,,,,0.05,-0.042,-0.035,,,
,0.019,,,,,0.05,-0.039,-0.035,,,
,0.014,,,,,0.05,-0.04,-0.035,,,
,0.01,,,,,0.05,-0.04,-0.035,,,
,0.006,,,,,0.05,-0.036,-0.031,,,
,0.001,,,,,0.05,-0.034,-0.03,,,
,0.0,,,,,0.05,-0.036,-0.03,,,
,-0.001,,,,,0.05,-0.034,-0.03,,,
,-0.005,,,,,0.05,-0.03,-0.03,,,
,-0.009,,,,,0.05,-0.03,-0.03,,,
,-0.013,,,,,0.051,-0.031,-0.03,,,
,-0.017,,,,,0.048,-0.028,-0.03,,,
,-0.02,,,,,0.045,-0.025,-0.029,,,
,-0.02,,,,,0.045,-0.025,-0.025,,,
,-0.02,,,,,0.045,-0.025,-0.025,,,
,-0.02,,,,,0.046,-0.024,-0.025,,,
,-0.02,,,,,0.043,-0.027,-0.025,,,
,-0.02,,,,,0.04,-0.03,-0.025,,,
,-0.02,,,,,0.04,-0.03,-0.025,,,
,-0.02,,,,,0.04,-0.03,-0.025,,,
,-0.02,,,,,0.041,-0.03,-0.025,,,
,-0.02,,,,,0.038,-0.03,-0.025,,,
,-0.02,,,,,0.035,-0.031,-0.026,,,
,-0.02,,,,,0.035,-0.035,-0.03,,,
,-0.02,,,,,0.035,-0.035,-0.03,,,
,-0.02,,,,,0.035,-0.035,-0.03,,,
,-0.02,,,,,0.035,-0.035,-0.03,,,
,-0.02,,,,,0.034,-0.035,-0.03,,,
,-0.02,,,,,0.03,-0.035,-0.03,,,
,-0.02,,,,,0.03,-0.039,-0.03,,,
,-0.02,,,,,0.03,-0.041,-0.03,,,
,-0.02,,,,,0.03,-0.039,-0.03,,,
,-0.02,,,,,0.029,-0.041,-0.03,,,
,-0.02,,,,,0.025,-0.045,-0.03,,,
,-0.02,,,,,0.025,-0.045,-0.034,,,
,-0.02,,,,,0.025,-0.044,-0.035,,,
,-0.02,,,,,0.025,-0.047,-0.035,,,
,-0.02,,,,,0.025,-0.05,-0.035,,,
,-0.02,,,,,0.025,-0.05,-0.035,,,
,-0.02,,,,,0.029,-0.05,-0.035,,,
,-0.019,,,,,0.03,-0.049,-0.035,,,
,-0.022,,,,,0.03,-0.052,-0.035,,,
,-0.025,,,,,0.03,-0.055,-0.035,,,
,-0.025,,,,,0.03,-0.055,-0.035,,,
,-0.025,,,,,0.03,-0.055,-0.035,,,
,-0.025,,,,,0.03,-0.055,-0.038,,,
,-0.025,,,,,0.03,-0.055,-0.04,,,
,-0.025,,,,,0.03,-0.055,-0.041,,,
,-0.025,,,,,0.03,-0.055,-0.045,,,
,-0.025,,,,,0.03,-0.055,-0.045,,,
,-0.025,,,,,0.03,-0.055,-0.048,,,
,-0.025,,,,,0.03,-0.055,-0.05,,,
,-0.026,,,,,0.03,-0.055,-0.051,,,
,-0.03,,,,,0.03,-0.055,-0.055,,,
,-0.03,,,,,0.03,-0.055,-0.055,,,
,-0.03,,,,,0.03,-0.055,-0.055,,,
,-0.03,,,,,0.03,-0.055,-0.055,,,
,-0.03,,,,,0.03,-0.055,-0.055,,,
,-0.03,,,,,0.03,-0.055,-0.055,,,
,-0.03,,,,,0.03,-0.055,-0.055,,,
,-0.03,,,,,0.03,-0.055,-0.055,,,
,-0.03,,,,,0.03,-0.055,-0.055,,,
,-0.03,,,,,0.03,-0.055,-0.055,,,
,-0.03,,,,,0.03,-0.055,-0.055,,,
,-0.026,,,,,0.03,-0.051,-0.055,,,
,-0.024,,,,,0.029,-0.05,-0.054,,,
,-0.026,,,,,0.032,-0.05,-0.057,,,
,-0.024,,,,,0.035,-0.05,-0.06,,,
,-0.02,,,,,0.035,-0.05,-0.06,,,
,-0.02,,,,,0.035,-0.05,-0.06,,,
,-0.02,,,,,0.035,-0.05,-0.06,,,
,-0.02,,,,,0.035,-0.05,-0.06,,,
,-0.019,,,,,0.035,-0.05,-0.06,,,
,-0.015,,,,,0.035,-0.05,-0.06,,,
,-0.015,,,,,0.035,-0.05,-0.06,,,
,-0.016,,,,,0.038,-0.05,-0.06,,,
,-0.013,,,,,0.041,-0.05,-0.06,,,
,-0.01,,,,,0.04,-0.05,-0.06,,,
,-0.01,,,,,0.04,-0.05,-0.06,,,
,-0.01,,,,,0.04,-0.05,-0.06,,,
,-0.009,,,,,0.04,-0.05,-0.057,,,
,-0.013,,,,,0.04,-0.05,-0.055,,,
,-0.022,,,,,0.04,-0.05,-0.054,,,
,-0.03,,,,,0.04,-0.05,-0.05,,,
,-0.038,,,,,0.044,-0.05,-0.05,,,
,-0.048,,,,,0.045,-0.05,-0.051,,,
,-0.048,,,,,0.045,-0.05,-0.048,,,
,-0.038,,,,,0.045,-0.05,-0.045,,,
,-0.03,,,,,0.045,-0.05,-0.045,,,
,-0.022,,,,,0.045,-0.05,-0.041,,,
,-0.014,,,,,0.045,-0.05,-0.039,,,
,-0.006,,,,,0.045,-0.05,-0.041,,,
,0.002,,,,,0.045,-0.05,-0.039,,,
,0.01,,,,,0.045,-0.05,-0.035,,,
,0.014,,,,,0.049,-0.05,-0.035,,,
,0.018,,,,,0.05,-0.05,-0.032,,,
,0.02,,,,,0.052,-0.05,-0.029,,,
,0.021,,,,,0.055,-0.05,-0.03,,,
,0.025,,,,,0.055,-0.05,-0.03,,,
,0.03,,,,,0.059,-0.05,-0.026,,,
,0.03,,,,,0.063,-0.05,-0.025,,,
,0.032,,,,,0.067,-0.05,-0.025,,,
,0.035,,,,,0.07,-0.05,-0.026,,,
,0.035,,,,,0.07,-0.05,-0.03,,,
,0.035,,,,,0.074,-0.05,-0.03,,,
,0.035,,,,,0.075,-0.05,-0.029,,,
,0.037,,,,,0.075,-0.05,-0.032,,,
,0.05,,,,,0.075,-0.05,-0.035,,,
,0.065,,,,,0.075,-0.05,-0.035,,,
,0.055,,,,,0.075,-0.05,-0.035,,,
,0.073,,,,,0.077,-0.05,-0.038,,,
,0.086,,,,,0.067,-0.05,-0.04,,,
,0.072,,,,,0.044,-0.049,-0.04,,,
,0.065,,,,,0.025,-0.05,-0.04,,,
,0.061,,,,,0.02,-0.062,-0.039,,,
,0.054,,,,,0.02,-0.068,-0.045,,,
,0.046,,,,,0.02,-0.076,-0.053,,,
,0.039,,,,,0.02,-0.086,-0.054,,,
,0.035,,,,,0.02,-0.08,-0.05,,,
,0.035,,,,,0.02,-0.076,-0.05,,,
,0.035,,,,,0.017,-0.072,-0.051,,,
,0.035,,,,,0.014,-0.068,-0.048,,,
,0.035,,,,,0.015,-0.064,-0.045,,,
,0.035,,,,,0.015,-0.06,-0.045,,,
,0.035,,,,,0.015,-0.055,-0.045,,,
,0.035,,,,,0.015,-0.058,-0.048,,,
,0.035,,,,,0.015,-0.061,-0.051,,,
,0.035,,,,,0.014,-0.06,-0.05,,,
,0.035,,,,,0.01,-0.06,-0.05,,,
,0.035,,,,,0.01,-0.06,-0.05,,,
,0.036,,,,,0.01,-0.06,-0.05,,,
,0.032,,,,,0.01,-0.06,-0.05,,,
,0.023,,,,,0.01,-0.06,-0.05,,,
,0.015,,,,,0.01,-0.06,-0.05,,,
,0.007,,,,,0.006,-0.06,-0.05,,,
,-0.001,,,,,0.005,-0.06,-0.05,,,
,-0.009,,,,,0.005,-0.06,-0.05,,,
,-0.016,,,,,0.005,-0.061,-0.051,,,
,-0.025,,,,,0.005,-0.065,-0.055,,,
,-0.046,,,,,0.005,-0.069,-0.059,,,
,-0.055,,,,,0.006,-0.073,-0.063,,,
,-0.055,,,,,0.003,-0.076,-0.067,,,
,-0.055,,,,,0.0,-0.075,-0.071,,,
,-0.055,,,,,0.0,-0.075,-0.075,,,
,-0.053,,,,,0.0,-0.079,-0.075,,,
,-0.068,,,,,0.001,-0.081,-0.075,,,
,-0.075,,,,,-0.002,-0.079,-0.075,,,
,-0.069,,,,,-0.005,-0.081,-0.075,,,
,-0.07,,,,,-0.005,-0.085,-0.075,,,
,-0.07,,,,,-0.005,-0.085,-0.075,,,
,-0.07,,,,,-0.005,-0.085,-0.078,,,
,-0.07,,,,,-0.005,-0.085,-0.081,,,
,-0.07,,,,,-0.006,-0.086,-0.08,,,
,-0.07,,,,,-0.01,-0.09,-0.08,,,
,-0.07,,,,,-0.01,-0.09,-0.08,,,
,-0.07,,,,,-0.01,-0.09,-0.08,,,
,-0.07,,,,,-0.01,-0.09,-0.08,,,
,-0.07,,,,,-0.01,-0.09,-0.081,,,
,-0.07,,,,,-0.01,-0.09,-0.085,,,
,-0.07,,,,,-0.01,-0.094,-0.085,,,
,-0.07,,,,,-0.01,-0.095,-0.085,,,
,-0.07,,,,,-0.01,-0.095,-0.085,,,
,-0.07,,,,,-0.01,-0.095,-0.085,,,
,-0.07,,,,,-0.01,-0.095,-0.085,,,
,-0.065,,,,,-0.01,-0.095,-0.084,,,
,-0.065,,,,,-0.01,-0.101,-0.093,,,
,-0.045,,,,,-0.01,-0.126,-0.108,,,
,-0.006,,,,,-0.01,-0.165,-0.125,,,
,0.025,,,,,-0.01,-0.205,-0.15,,,
,0.061,,,,,-0.009,-0.249,-0.183,,,
,0.096,,,,,-0.013,-0.283,-0.167,,,
,0.135,,,,,0.001,-0.256,-0.139,,,
,0.156,,,,,0.033,-0.19,-0.099,,,
,0.145,,,,,0.06,-0.135,-0.01,,,
,0.136,,,,,0.083,-0.055,0.082,,,
,0.132,,,,,0.113,0.056,0.214,,,
,0.126,,,,,0.114,0.186,0.379,,,
,0.118,,,,,0.091,0.281,0.527,,,
,0.11,,,,,0.07,0.335,0.665,,,
,0.103,,,,,0.014,0.455,0.879,,,
,0.128,,,,,-0.037,0.545,1.039,,,
,0.172,,,,,-0.12,0.556,1.066,,,
,0.217,,,,,-0.266,0.493,0.982,,,
,0.23,,,,,-0.41,0.39,0.845,,,
,0.142,,,,,-0.459,0.316,0.693,,,
,0.081,,,,,-0.501,0.267,0.565,,,
,0.031,,,,,-0.655,0.041,0.275,,,
,0.001,,,,,-0.896,-0.335,-0.133,,,
,0.025,,,,,-1.1,-0.63,-0.41,,,
,0.002,,,,,-1.213,-0.833,-0.593,,,
,-0.016,,,,,-1.294,-0.987,-0.767,,,
,-0.061,,,,,-1.296,-1.084,-0.903,,,
,-0.129,,,,,-1.237,-1.11,-0.983,,,
,-0.16,,,,,-1.195,-1.095,-1.03,,,
,-0.183,,,,,-1.125,-1.085,-1.015,,,
,-0.213,,,,,-1.042,-1.051,-1.002,,,
,-0.215,,,,,-0.941,-0.982,-0.962,,,
,-0.197,,,,,-0.819,-0.89,-0.869,,,
,-0.185,,,,,-0.685,-0.775,-0.75,,,
,-0.151,,,,,-0.539,-0.63,-0.617,,,
,-0.109,,,,,-0.412,-0.501,-0.494,,,
,-0.09,,,,,-0.299,-0.388,-0.391,,,
,-0.09,,,,,-0.215,-0.297,-0.314,,,
,-0.085,,,,,-0.175,-0.245,-0.26,,,
,-0.081,,,,,-0.13,-0.187,-0.206,,,
,-0.077,,,,,-0.098,-0.151,-0.175,,,
,-0.073,,,,,-0.07,-0.127,-0.152,,,
,-0.07,,,,,-0.045,-0.107,-0.132,,,
,-0.07,,,,,-0.035,-0.1,-0.125,,,
,-0.07,,,,,-0.027,-0.092,-0.117,,,
,-0.07,,,,,-0.02,-0.084,-0.112,,,
,-0.07,,,,,-0.009,-0.076,-0.107,,,
,-0.07,,,,,0.002,-0.068,-0.098,,,
,-0.07,,,,,0.01,-0.06,-0.09,,,
,-0.07,,,,,0.018,-0.052,-0.086,,,
,-0.07,,,,,0.024,-0.047,-0.082,,,
,-0.07,,,,,0.025,-0.043,-0.08,,,
,-0.07,,,,,0.025,-0.039,-0.079,,,
,-0.07,,,,,0.025,-0.035,-0.075,,,
,-0.07,,,,,0.029,-0.035,-0.075,,,
,-0.07,,,,,0.031,-0.033,-0.072,,,
,-0.07,,,,,0.029,-0.027,-0.07,,,
,-0.07,,,,,0.031,-0.025,-0.069,,,
,-0.07,,,,,0.035,-0.025,-0.065,,,
,-0.07,,,,,0.034,-0.021,-0.065,,,
,-0.07,,,,,0.041,-0.016,-0.062,,,
,-0.07,,,,,0.048,-0.015,-0.06,,,
,-0.07,,,,,0.051,-0.014,-0.059,,,
,-0.07,,,,,0.055,-0.01,-0.055,,,
,-0.07,,,,,0.055,-0.005,-0.055,,,
,-0.07,,,,,0.055,-0.005,-0.052,,,
,-0.07,,,,,0.055,-0.003,-0.05,,,
,-0.07,,,,,0.055,0.0,-0.049,,,
,-0.07,,,,,0.055,0.0,-0.045,,,
,-0.07,,,,,0.055,0.004,-0.041,,,
,-0.071,,,,,0.058,0.009,-0.037,,,
,-0.068,,,,,0.062,0.01,-0.033,,,
,-0.065,,,,,0.066,0.011,-0.029,,,
,-0.065,,,,,0.07,0.015,-0.025,,,
,-0.061,,,,,0.07,0.015,-0.021,,,
,-0.059,,,,,0.073,0.018,-0.016,,,
,-0.061,,,,,0.076,0.02,-0.015,,,
,-0.059,,,,,0.075,0.021,-0.014,,,
,-0.055,,,,,0.075,0.025,-0.01,,,
,-0.055,,,,,0.075,0.025,-0.01,,,
,-0.052,,,,,0.075,0.028,-0.007,,,
,-0.049,,,,,0.074,0.032,-0.005,,,
,-0.05,,,,,0.077,0.036,-0.004,,,
,-0.05,,,,,0.09,0.04,0.0,,,
,-0.046,,,,,0.094,0.04,0.0,,,
,-0.045,,,,,0.098,0.043,0.003,,,
,-0.043,,,,,0.103,0.046,0.005,,,
,-0.039,,,,,0.105,0.053,0.006,,,
,-0.04,,,,,0.105,0.07,0.01,,,
,-0.041,,,,,0.109,0.075,0.014,,,
,-0.037,,,,,0.11,0.077,0.018,,,
,-0.035,,,,,0.112,0.083,0.022,,,
,-0.034,,,,,0.115,0.085,0.026,,,
,-0.035,,,,,0.115,0.085,0.03,,,
,-0.057,,,,,0.119,0.089,0.029,,,
,-0.056,,,,,0.12,0.089,0.039,,,
,-0.047,,,,,0.121,0.095,0.048,,,
,-0.045,,,,,0.126,0.107,0.051,,,
,-0.04,,,,,0.13,0.11,0.055,,,
,-0.032,,,,,0.134,0.114,0.059,,,
,-0.027,,,,,0.135,0.118,0.062,,,
,-0.023,,,,,0.137,0.122,0.069,,,
,-0.019,,,,,0.14,0.126,0.076,,,
,-0.015,,,,,0.14,0.13,0.08,,,
,-0.011,,,,,0.144,0.138,0.084,,,
,-0.007,,,,,0.144,0.144,0.088,,,
,-0.003,,,,,0.148,0.146,0.094,,,
,0.001,,,,,0.156,0.154,0.102,,,
,0.005,,,,,0.16,0.17,0.11,,,
,0.004,,,,,0.168,0.174,0.119,,,
,0.011,,,,,0.172,0.184,0.122,,,
,0.018,,,,,0.181,0.193,0.131,,,
,0.021,,,,,0.19,0.196,0.142,,,
,0.025,,,,,0.185,0.2,0.145,,,
,0.033,,,,,0.185,0.207,0.156,,,
,0.038,,,,,0.185,0.219,0.17,,,
,0.042,,,,,0.185,0.229,0.179,,,
,0.046,,,,,0.184,0.238,0.187,,,
,0.055,,,,,0.18,0.25,0.195,,,
,0.067,,,,,0.18,0.258,0.203,,,
,0.077,,,,,0.18,0.269,0.213,,,
,0.082,,,,,0.18,0.28,0.227,,,
,0.086,,,,,0.179,0.285,0.237,,,
,0.09,,,,,0.175,0.29,0.245,,,
,0.09,,,,,0.175,0.31,0.261,,,
,0.096,,,,,0.175,0.323,0.278,,,
,0.118,,,,,0.175,0.326,0.292,,,
,0.138,,,,,0.175,0.332,0.303,,,
,0.14,,,,,0.175,0.34,0.31,,,
,0.141,,,,,0.171,0.343,0.313,,,
,0.137,,,,,0.17,0.353,0.327,,,
,0.151,,,,,0.17,0.365,0.341,,,
,0.173,,,,,0.17,0.371,0.346,,,
,0.17,,,,,0.17,0.375,0.355,,,
,0.168,,,,,0.166,0.391,0.373,,,
,0.179,,,,,0.165,0.399,0.374,,,
,0.188,,,,,0.165,0.401,0.382,,,
,0.191,,,,,0.165,0.406,0.398,,,
,0.195,,,,,0.165,0.41,0.4,,,
,0.191,,,,,0.165,0.41,0.4,,,
,0.19,,,,,0.162,0.407,0.399,,,
,0.188,,,,,0.158,0.403,0.402,,,
,0.185,,,,,0.154,0.399,0.405,,,
,0.185,,,,,0.15,0.395,0.405,,,
,0.181,,,,,0.146,0.391,0.405,,,
,0.179,,,,,0.141,0.39,0.402,,,
,0.181,,,,,0.14,0.389,0.398,,,
,0.179,,,,,0.139,0.384,0.394,,,
,0.175,,,,,0.135,0.38,0.39,,,
,0.175,,,,,0.131,0.376,0.386,,,
,0.172,,,,,0.127,0.371,0.382,,,
,0.17,,,,,0.123,0.371,0.379,,,
,0.169,,,,,0.119,0.367,0.373,,,
,0.165,,,,,0.115,0.35,0.36,,,
,0.165,,,,,0.115,0.334,0.348,,,
,0.166,,,,,0.112,0.318,0.336,,,
,0.162,,,,,0.108,0.304,0.325,,,
,0.153,,,,,0.104,0.291,0.31,,,
,0.145,,,,,0.1,0.275,0.29,,,
,0.137,,,,,0.096,0.259,0.274,,,
,0.129,,,,,0.092,0.243,0.255,,,
,0.12,,,,,0.088,0.227,0.237,,,
,0.114,,,,,0.083,0.21,0.22,,,
,0.11,,,,,0.075,0.19,0.2,,,
,0.098,,,,,0.071,0.174,0.184,,,
,0.089,,,,,0.067,0.156,0.166,,,
,0.079,,,,,0.063,0.134,0.145,,,
,0.068,,,,,0.059,0.116,0.125,,,
,0.06,,,,,0.055,0.105,0.11,,,
,0.048,,,,,0.051,0.093,0.098,,,
,0.039,,,,,0.046,0.081,0.083,,,
,0.031,,,,,0.045,0.069,0.069,,,
,0.023,,,,,0.044,0.057,0.056,,,
,0.015,,,,,0.04,0.045,0.04,,,
,0.007,,,,,0.04,0.033,0.028,,,
,-0.001,,,,,0.041,0.021,0.016,,,
,-0.009,,,,,0.038,0.008,0.004,,,
,-0.016,,,,,0.035,-0.002,-0.007,,,
,-0.02,,,,,0.035,-0.005,-0.015,,,
,-0.024,,,,,0.035,-0.005,-0.019,,,
,-0.025,,,,,0.032,-0.008,-0.022,,,
,-0.027,,,,,0.029,-0.011,-0.029,,,
,-0.03,,,,,0.03,-0.01,-0.036,,,
,-0.03,,,,,0.03,-0.01,-0.04,,,
,-0.038,,,,,0.026,-0.014,-0.044,,,
,-0.044,,,,,0.025,-0.016,-0.048,,,
,-0.045,,,,,0.023,-0.014,-0.05,,,
,-0.045,,,,,0.019,-0.016,-0.05,,,
,-0.045,,,,,0.02,-0.02,-0.05,,,
,-0.045,,,,,0.02,-0.02,-0.05,,,
,-0.045,,,,,0.017,-0.019,-0.049,,,
,-0.045,,,,,0.014,-0.022,-0.052,,,
,-0.045,,,,,0.015,-0.025,-0.055,,,
,-0.045,,,,,0.015,-0.025,-0.055,,,
,-0.045,,,,,0.011,-0.029,-0.055,,,
,-0.045,,,,,0.01,-0.031,-0.055,,,
,-0.045,,,,,0.01,-0.029,-0.055,,,
,-0.046,,,,,0.011,-0.031,-0.054,,,
,-0.05,,,,,0.015,-0.035,-0.05,,,
,-0.054,,,,,0.015,-0.035,-0.05,,,
,-0.059,,,,,0.015,-0.034,-0.05,,,
,-0.06,,,,,0.015,-0.037,-0.05,,,
,-0.061,,,,,0.015,-0.04,-0.05,,,
,-0.065,,,,,0.015,-0.04,-0.05,,,
,-0.065,,,,,0.015,-0.04,-0.05,,,
,-0.065,,,,,0.014,-0.037,-0.05,,,
,-0.065,,,,,0.017,-0.034,-0.05,,,
,-0.065,,,,,0.02,-0.035,-0.05,,,
,-0.065,,,,,0.02,-0.035,-0.05,,,
,-0.065,,,,,0.02,-0.035,-0.05,,,
,-0.065,,,,,0.02,-0.032,-0.05,,,
,-0.065,,,,,0.02,-0.029,-0.05,,,
,-0.065,,,,,0.02,-0.03,-0.05,,,
,-0.065,,,,,0.02,-0.03,-0.05,,,
,-0.065,,,,,0.02,-0.03,-0.05,,,
,-0.064,,,,,0.023,-0.027,-0.05,,,
,-0.067,,,,,0.026,-0.024,-0.05,,,
,-0.07,,,,,0.025,-0.025,-0.05,,,
,-0.07,,,,,0.025,-0.025,-0.05,,,
,-0.07,,,,,0.029,-0.025,-0.05,,,
,-0.07,,,,,0.031,-0.026,-0.05,,,
,-0.07,,,,,0.029,-0.023,-0.05,,,
,-0.07,,,,,0.031,-0.02,-0.05,,,
,-0.07,,,,,0.035,-0.02,-0.05,,,
,-0.07,,,,,0.035,-0.02,-0.05,,,
,-0.07,,,,,0.035,-0.021,-0.047,,,
,-0.07,,,,,0.035,-0.018,-0.044,,,
,-0.07,,,,,0.035,-0.015,-0.045,,,
,-0.07,,,,,0.035,-0.015,-0.045,,,
,-0.07,,,,,0.035,-0.015,-0.045,,,
,-0.067,,,,,0.035,-0.015,-0.045,,,
,-0.064,,,,,0.035,-0.015,-0.045,,,
,-0.065,,,,,0.035,-0.016,-0.045,,,
,-0.065,,,,,0.035,-0.02,-0.045,,,
,-0.065,,,,,0.035,-0.02,-0.045,,,
,-0.065,,,,,0.034,-0.02,-0.045,,,
,-0.065,,,,,0.037,-0.02,-0.045,,,
,-0.065,,,,,0.04,-0.02,-0.045,,,
,-0.065,,,,,0.04,-0.02,-0.045,,,
,-0.065,,,,,0.04,-0.02,-0.041,,,
,-0.065,,,,,0.04,-0.02,-0.04,,,
,-0.065,,,,,0.04,-0.02,-0.04,,,
,-0.065,,,,,0.04,-0.02,-0.04,,,
,-0.065,,,,,0.04,-0.02,-0.04,,,
,-0.061,,,,,0.04,-0.024,-0.04,,,
,-0.06,,,,,0.04,-0.025,-0.04,,,
,-0.06,,,,,0.04,-0.025,-0.04,,,
,-0.06,,,,,0.04,-0.025,-0.04,,,
,-0.06,,,,,0.04,-0.025,-0.04,,,
,-0.06,,,,,0.04,-0.025,-0.04,,,
,-0.06,,,,,0.037,-0.025,-0.04,,,
,-0.06,,,,,0.034,-0.025,-0.04,,,
,-0.06,,,,,0.035,-0.025,-0.041,,,
,-0.06,,,,,0.035,-0.025,-0.045,,,
,-0.06,,,,,0.031,-0.025,-0.045,,,
,-0.06,,,,,0.029,-0.028,-0.045,,,
,-0.06,,,,,0.031,-0.031,-0.045,,,
,-0.059,,,,,0.029,-0.03,-0.045,,,
,-0.055,,,,,0.025,-0.03,-0.045,,,
,-0.055,,,,,0.025,-0.034,-0.045,,,
,-0.055,,,,,0.026,-0.036,-0.048,,,
,-0.055,,,,,0.023,-0.034,-0.051,,,
,-0.055,,,,,0.02,-0.036,-0.05,,,
,-0.055,,,,,0.02,-0.04,-0.05,,,
,-0.055,,,,,0.02,-0.04,-0.05,,,
,-0.055,,,,,0.017,-0.04,-0.05,,,
,-0.055,,,,,0.014,-0.04,-0.05,,,
,-0.055,,,,,0.015,-0.041,-0.051,,,
,-0.055,,,,,0.015,-0.045,-0.055,,,
,-0.055,,,,,0.011,-0.045,-0.055,,,
,-0.055,,,,,0.009,-0.045,-0.055,,,
,-0.055,,,,,0.011,-0.045,-0.055,,,
,-0.055,,,,,0.009,-0.045,-0.055,,,
,-0.055,,,,,0.005,-0.045,-0.055,,,
,-0.055,,,,,0.005,-0.045,-0.055,,,
,-0.055,,,,,0.005,-0.048,-0.058,,,
,-0.055,,,,,0.005,-0.051,-0.061,,,
,-0.055,,,,,0.004,-0.05,-0.06,,,
,-0.055,,,,,0.0,-0.05,-0.06,,,
,-0.055,,,,,0.0,-0.05,-0.06,,,
,-0.055,,,,,0.0,-0.05,-0.06,,,
,-0.055,,,,,0.0,-0.05,-0.06,,,
,-0.055,,,,,0.0,-0.051,-0.06,,,
,-0.055,,,,,0.0,-0.055,-0.06,,,
,-0.055,,,,,0.0,-0.055,-0.06,,,
,-0.058,,,,,0.001,-0.055,-0.06,,,
,-0.061,,,,,-0.002,-0.055,-0.06,,,
,-0.06,,,,,-0.005,-0.055,-0.06,,,
,-0.06,,,,,-0.005,-0.055,-0.06,,,
,-0.064,,,,,-0.005,-0.055,-0.064,,,
,-0.065,,,,,-0.005,-0.058,-0.065,,,
,-0.065,,,,,-0.005,-0.061,-0.065,,,
,-0.064,,,,,-0.005,-0.06,-0.065,,,
,-0.06,,,,,-0.005,-0.06,-0.065,,,
,-0.06,,,,,-0.005,-0.06,-0.065,,,
,-0.06,,,,,-0.008,-0.06,-0.065,,,
,-0.06,,,,,-0.011,-0.06,-0.065,,,
,-0.06,,,,,-0.01,-0.06,-0.065,,,
,-0.06,,,,,-0.01,-0.06,-0.065,,,
,-0.06,,,,,-0.01,-0.06,-0.065,,,
,-0.061,,,,,-0.01,-0.06,-0.065,,,
,-0.058,,,,,-0.01,-0.06,-0.065,,,
,-0.055,,,,,-0.01,-0.06,-0.064,,,
,-0.055,,,,,-0.01,-0.06,-0.06,,,
,-0.055,,,,,-0.01,-0.06,-0.06,,,
,-0.055,,,,,-0.007,-0.06,-0.061,,,
,-0.055,,,,,-0.004,-0.06,-0.058,,,
,-0.055,,,,,-0.005,-0.06,-0.055,,,
,-0.055,,,,,-0.005,-0.06,-0.055,,,
,-0.055,,,,,-0.001,-0.06,-0.055,,,
,-0.052,,,,,0.0,-0.06,-0.056,,,
,-0.049,,,,,0.0,-0.06,-0.053,,,
,-0.05,,,,,0.0,-0.06,-0.05,,,
,-0.05,,,,,0.0,-0.06,-0.05,,,
,-0.05,,,,,0.004,-0.06,-0.05,,,
,-0.05,,,,,0.005,-0.06,-0.05,,,
,-0.05,,,,,0.005,-0.06,-0.048,,,
,-0.05,,,,,0.005,-0.059,-0.045,,,
,-0.05,,,,,0.005,-0.055,-0.045,,,
,-0.05,,,,,0.009,-0.055,-0.045,,,
,-0.047,,,,,0.011,-0.052,-0.042,,,
,-0.043,,,,,0.009,-0.05,-0.04,,,
