I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,0.128,,-0.075,-0.043,0.118,,,,,,
,0.121,,-0.07,-0.042,0.111,,,,,,
,0.113,,-0.065,-0.039,0.104,,,,,,
,0.104,,-0.059,-0.038,0.097,,,,,,
,0.096,,-0.053,-0.037,0.09,,,,,,
,0.088,,-0.047,-0.038,0.085,,,,,,
,0.082,,-0.043,-0.036,0.079,,,,,,
,0.075,,-0.039,-0.033,0.073,,,,,,
,0.068,,-0.037,-0.03,0.066,,,,,,
,0.065,,-0.035,-0.026,0.062,,,,,,
,0.062,,-0.034,-0.024,0.058,,,,,,
,0.058,,-0.032,-0.024,0.056,,,,,,
,0.056,,-0.031,-0.023,0.053,,,,,,
,0.054,,-0.03,-0.023,0.051,,,,,,
,0.052,,-0.026,-0.024,0.05,,,,,,
,0.046,,-0.022,-0.026,0.048,,,,,,
,0.042,,-0.018,-0.029,0.046,,,,,,
,0.042,,-0.017,-0.029,0.045,,,,,,
,0.04,,-0.015,-0.029,0.045,,,,,,
,0.035,,-0.012,-0.029,0.042,,,,,,
,0.03,,-0.007,-0.03,0.038,,,,,,
,0.03,,-0.008,-0.03,0.037,,,,,,
,0.031,,-0.009,-0.029,0.037,,,,,,
,0.025,,-0.003,-0.032,0.035,,,,,,
,0.01,,0.011,-0.04,0.027,,,,,,
,0.0,,0.021,-0.044,0.022,,,,,,
,0.005,,0.016,-0.042,0.024,,,,,,
,0.023,,0.0,-0.033,0.034,,,,,,
,0.038,,-0.017,-0.025,0.042,,,,,,
,0.043,,-0.022,-0.022,0.043,,,,,,
,0.038,,-0.017,-0.022,0.039,,,,,,
,0.033,,-0.014,-0.023,0.036,,,,,,
,0.033,,-0.014,-0.023,0.036,,,,,,
,0.034,,-0.015,-0.022,0.036,,,,,,
,0.033,,-0.013,-0.023,0.036,,,,,,
,0.031,,-0.01,-0.024,0.035,,,,,,
,0.029,,-0.009,-0.025,0.034,,,,,,
,0.03,,-0.01,-0.024,0.035,,,,,,
,0.029,,-0.01,-0.024,0.034,,,,,,
,0.027,,-0.008,-0.023,0.033,,,,,,
,0.025,,-0.007,-0.023,0.031,,,,,,
,0.024,,-0.008,-0.022,0.03,,,,,,
,0.025,,-0.008,-0.022,0.029,,,,,,
,0.024,,-0.008,-0.022,0.029,,,,,,
,0.023,,-0.005,-0.024,0.029,,,,,,
,0.02,,-0.004,-0.025,0.027,,,,,,
,0.019,,-0.003,-0.024,0.026,,,,,,
,0.019,,-0.004,-0.022,0.024,,,,,,
,0.019,,-0.005,-0.019,0.024,,,,,,
,0.02,,-0.006,-0.019,0.025,,,,,,
,0.02,,-0.005,-0.019,0.024,,,,,,
,0.019,,-0.003,-0.021,0.024,,,,,,
,0.016,,-0.001,-0.022,0.022,,,,,,
,0.014,,0.0,-0.022,0.022,,,,,,
,0.014,,0.0,-0.023,0.022,,,,,,
,0.014,,0.0,-0.023,0.022,,,,,,
,0.013,,0.0,-0.022,0.02,,,,,,
,0.011,,0.001,-0.021,0.019,,,,,,
,0.01,,0.001,-0.019,0.017,,,,,,
,0.01,,0.001,-0.018,0.016,,,,,,
,0.009,,0.001,-0.019,0.017,,,,,,
,0.008,,0.002,-0.02,0.017,,,,,,
,0.006,,0.005,-0.022,0.015,,,,,,
,0.005,,0.006,-0.023,0.015,,,,,,
,0.004,,0.007,-0.022,0.014,,,,,,
,0.005,,0.006,-0.021,0.015,,,,,,
,0.004,,0.008,-0.023,0.015,,,,,,
,0.002,,0.011,-0.027,0.015,,,,,,
,0.0,,0.014,-0.029,0.015,,,,,,
,0.0,,0.016,-0.03,0.015,,,,,,
,0.0,,0.015,-0.029,0.014,,,,,,
,0.0,,0.015,-0.029,0.015,,,,,,
,0.0,,0.015,-0.031,0.016,,,,,,
,0.0,,0.017,-0.035,0.017,,,,,,
,-0.003,,0.02,-0.038,0.015,,,,,,
,-0.007,,0.024,-0.04,0.013,,,,,,
,-0.011,,0.027,-0.039,0.01,,,,,,
,-0.013,,0.029,-0.038,0.009,,,,,,
,-0.015,,0.029,-0.037,0.007,,,,,,
,-0.016,,0.03,-0.038,0.006,,,,,,
,-0.018,,0.033,-0.039,0.004,,,,,,
,-0.02,,0.036,-0.041,0.004,,,,,,
,-0.023,,0.038,-0.042,0.002,,,,,,
,-0.024,,0.039,-0.042,0.002,,,,,,
,-0.024,,0.038,-0.041,0.002,,,,,,
,-0.021,,0.036,-0.04,0.004,,,,,,
,-0.018,,0.033,-0.039,0.005,,,,,,
,-0.019,,0.033,-0.04,0.005,,,,,,
,-0.02,,0.035,-0.04,0.004,,,,,,
,-0.021,,0.036,-0.04,0.005,,,,,,
,-0.02,,0.035,-0.039,0.005,,,,,,
,-0.019,,0.034,-0.039,0.005,,,,,,
,-0.017,,0.032,-0.038,0.006,,,,,,
,-0.015,,0.032,-0.042,0.01,,,,,,
,-0.013,,0.035,-0.05,0.015,,,,,,
,-0.013,,0.039,-0.059,0.019,,,,,,
,-0.016,,0.043,-0.062,0.019,,,,,,
,-0.017,,0.042,-0.059,0.017,,,,,,
,-0.014,,0.036,-0.051,0.015,,,,,,
,-0.008,,0.028,-0.044,0.016,,,,,,
,0.0,,0.017,-0.036,0.018,,,,,,
,0.008,,0.008,-0.029,0.021,,,,,,
,0.014,,0.0,-0.021,0.021,,,,,,
,0.02,,-0.008,-0.014,0.022,,,,,,
,0.027,,-0.017,-0.007,0.023,,,,,,
,0.036,,-0.028,0.001,0.026,,,,,,
,0.042,,-0.036,0.008,0.027,,,,,,
,0.048,,-0.044,0.015,0.028,,,,,,
,0.055,,-0.052,0.021,0.03,,,,,,
,0.068,,-0.067,0.031,0.036,,,,,,
,0.087,,-0.087,0.043,0.044,,,,,,
,0.113,,-0.114,0.058,0.056,,,,,,
,0.144,,-0.147,0.077,0.069,,,,,,
,0.174,,-0.179,0.096,0.082,,,,,,
,0.201,,-0.208,0.114,0.092,,,,,,
,0.223,,-0.232,0.128,0.101,,,,,,
,0.246,,-0.256,0.143,0.112,,,,,,
,0.278,,-0.29,0.164,0.125,,,,,,
,0.322,,-0.337,0.191,0.145,,,,,,
,0.378,,-0.396,0.225,0.17,,,,,,
,0.439,,-0.457,0.256,0.2,,,,,,
,0.496,,-0.509,0.276,0.234,,,,,,
,0.541,,-0.545,0.278,0.267,,,,,,
,0.58,,-0.57,0.27,0.3,,,,,,
,0.618,,-0.596,0.264,0.331,,,,,,
,0.657,,-0.626,0.265,0.36,,,,,,
,0.691,,-0.653,0.269,0.383,,,,,,
,0.715,,-0.671,0.269,0.401,,,,,,
,0.734,,-0.686,0.269,0.415,,,,,,
,0.75,,-0.699,0.274,0.425,,,,,,
,0.745,,-0.694,0.27,0.423,,,,,,
,0.705,,-0.653,0.246,0.405,,,,,,
,0.634,,-0.582,0.212,0.368,,,,,,
,0.555,,-0.51,0.187,0.322,,,,,,
,0.488,,-0.454,0.175,0.277,,,,,,
,0.442,,-0.41,0.156,0.252,,,,,,
,0.413,,-0.364,0.106,0.256,,,,,,
,0.392,,-0.311,0.031,0.278,,,,,,
,0.362,,-0.252,-0.041,0.292,,,,,,
,0.318,,-0.193,-0.093,0.285,,,,,,
,0.265,,-0.136,-0.126,0.261,,,,,,
,0.22,,-0.087,-0.155,0.241,,,,,,
,0.189,,-0.049,-0.186,0.234,,,,,,
,0.164,,-0.014,-0.218,0.232,,,,,,
,0.137,,0.019,-0.245,0.225,,,,,,
,0.105,,0.054,-0.267,0.213,,,,,,
,0.072,,0.085,-0.281,0.195,,,,,,
,0.041,,0.113,-0.289,0.175,,,,,,
,0.015,,0.134,-0.292,0.157,,,,,,
,-0.004,,0.15,-0.294,0.142,,,,,,
,-0.02,,0.163,-0.294,0.131,,,,,,
,-0.04,,0.178,-0.296,0.118,,,,,,
,-0.061,,0.194,-0.297,0.103,,,,,,
,-0.075,,0.205,-0.297,0.092,,,,,,
,-0.075,,0.203,-0.292,0.088,,,,,,
,-0.068,,0.193,-0.283,0.09,,,,,,
,-0.062,,0.181,-0.27,0.088,,,,,,
,-0.061,,0.174,-0.258,0.082,,,,,,
,-0.059,,0.167,-0.245,0.077,,,,,,
,-0.055,,0.158,-0.234,0.074,,,,,,
,-0.051,,0.149,-0.221,0.071,,,,,,
,-0.048,,0.14,-0.207,0.066,,,,,,
,-0.047,,0.129,-0.188,0.059,,,,,,
,-0.045,,0.116,-0.167,0.05,,,,,,
,-0.04,,0.102,-0.145,0.042,,,,,,
,-0.036,,0.09,-0.127,0.037,,,,,,
,-0.034,,0.083,-0.118,0.034,,,,,,
,-0.032,,0.081,-0.115,0.034,,,,,,
,-0.03,,0.079,-0.114,0.034,,,,,,
,-0.028,,0.076,-0.111,0.035,,,,,,
,-0.025,,0.073,-0.108,0.034,,,,,,
,-0.024,,0.071,-0.106,0.035,,,,,,
,-0.022,,0.069,-0.105,0.035,,,,,,
,-0.02,,0.067,-0.105,0.036,,,,,,
,-0.017,,0.064,-0.101,0.037,,,,,,
,-0.015,,0.06,-0.097,0.036,,,,,,
,-0.014,,0.058,-0.096,0.037,,,,,,
,-0.012,,0.057,-0.095,0.038,,,,,,
,-0.009,,0.055,-0.094,0.04,,,,,,
,-0.006,,0.052,-0.092,0.041,,,,,,
,-0.005,,0.048,-0.088,0.04,,,,,,
,-0.004,,0.046,-0.086,0.039,,,,,,
,-0.005,,0.045,-0.083,0.037,,,,,,
,-0.005,,0.045,-0.082,0.037,,,,,,
,-0.001,,0.042,-0.08,0.038,,,,,,
,0.002,,0.037,-0.079,0.041,,,,,,
,0.006,,0.032,-0.076,0.042,,,,,,
,0.008,,0.029,-0.073,0.042,,,,,,
,0.01,,0.026,-0.07,0.041,,,,,,
,0.011,,0.025,-0.069,0.042,,,,,,
,0.014,,0.022,-0.068,0.044,,,,,,
,0.016,,0.02,-0.067,0.044,,,,,,
,0.019,,0.016,-0.063,0.045,,,,,,
,0.02,,0.015,-0.06,0.045,,,,,,
,0.017,,0.016,-0.059,0.043,,,,,,
,0.013,,0.022,-0.063,0.041,,,,,,
,0.007,,0.027,-0.066,0.038,,,,,,
,0.003,,0.031,-0.068,0.037,,,,,,
,0.0,,0.034,-0.07,0.035,,,,,,
,-0.001,,0.036,-0.07,0.033,,,,,,
,-0.004,,0.039,-0.071,0.032,,,,,,
,-0.007,,0.041,-0.073,0.031,,,,,,
,-0.01,,0.045,-0.074,0.029,,,,,,
,-0.015,,0.049,-0.077,0.027,,,,,,
,-0.019,,0.054,-0.079,0.024,,,,,,
,-0.023,,0.058,-0.081,0.022,,,,,,
,-0.026,,0.061,-0.082,0.021,,,,,,
,-0.029,,0.064,-0.085,0.02,,,,,,
,-0.03,,0.065,-0.085,0.019,,,,,,
,-0.027,,0.06,-0.082,0.02,,,,,,
,-0.021,,0.054,-0.076,0.021,,,,,,
,-0.017,,0.049,-0.073,0.023,,,,,,
,-0.014,,0.045,-0.071,0.024,,,,,,
,-0.009,,0.042,-0.07,0.027,,,,,,
,-0.005,,0.037,-0.068,0.029,,,,,,
,-0.001,,0.033,-0.065,0.031,,,,,,
,0.001,,0.03,-0.064,0.032,,,,,,
,0.006,,0.025,-0.062,0.035,,,,,,
,0.01,,0.021,-0.059,0.037,,,,,,
,0.014,,0.017,-0.058,0.039,,,,,,
,0.016,,0.014,-0.056,0.04,,,,,,
,0.022,,0.01,-0.054,0.042,,,,,,
,0.026,,0.005,-0.052,0.046,,,,,,
,0.025,,0.007,-0.053,0.045,,,,,,
,0.016,,0.014,-0.055,0.039,,,,,,
,0.01,,0.021,-0.058,0.036,,,,,,
,0.014,,0.019,-0.06,0.04,,,,,,
,0.028,,0.009,-0.061,0.051,,,,,,
,0.039,,0.001,-0.06,0.059,,,,,,
,0.042,,-0.002,-0.059,0.061,,,,,,
,0.037,,0.0,-0.057,0.057,,,,,,
,0.033,,0.003,-0.058,0.054,,,,,,
,0.03,,0.006,-0.059,0.052,,,,,,
,0.03,,0.006,-0.06,0.052,,,,,,
,0.028,,0.007,-0.059,0.05,,,,,,
,0.026,,0.008,-0.058,0.048,,,,,,
,0.023,,0.011,-0.057,0.046,,,,,,
,0.022,,0.012,-0.059,0.045,,,,,,
,0.02,,0.015,-0.06,0.045,,,,,,
,0.018,,0.018,-0.061,0.044,,,,,,
,0.015,,0.02,-0.062,0.042,,,,,,
,0.014,,0.019,-0.062,0.042,,,,,,
,0.015,,0.017,-0.059,0.041,,,,,,
,0.015,,0.016,-0.058,0.04,,,,,,
,0.012,,0.018,-0.058,0.038,,,,,,
,0.013,,0.018,-0.058,0.039,,,,,,
,0.018,,0.014,-0.056,0.042,,,,,,
,0.029,,0.003,-0.051,0.047,,,,,,
,0.04,,-0.007,-0.044,0.051,,,,,,
,0.048,,-0.018,-0.039,0.055,,,,,,
,0.054,,-0.023,-0.034,0.056,,,,,,
,0.055,,-0.025,-0.033,0.057,,,,,,
,0.052,,-0.022,-0.033,0.055,,,,,,
,0.05,,-0.019,-0.034,0.055,,,,,,
,0.049,,-0.019,-0.035,0.055,,,,,,
,0.049,,-0.019,-0.035,0.055,,,,,,
,0.049,,-0.02,-0.034,0.053,,,,,,
,0.046,,-0.019,-0.034,0.052,,,,,,
,0.045,,-0.017,-0.033,0.05,,,,,,
,0.045,,-0.018,-0.032,0.05,,,,,,
,0.045,,-0.018,-0.032,0.05,,,,,,
,0.044,,-0.017,-0.034,0.05,,,,,,
,0.041,,-0.014,-0.035,0.048,,,,,,
,0.039,,-0.013,-0.035,0.047,,,,,,
,0.039,,-0.013,-0.032,0.045,,,,,,
,0.039,,-0.014,-0.03,0.045,,,,,,
,0.04,,-0.014,-0.031,0.046,,,,,,
,0.039,,-0.011,-0.038,0.049,,,,,,
,0.039,,-0.004,-0.05,0.054,,,,,,
,0.039,,0.004,-0.066,0.062,,,,,,
,0.039,,0.01,-0.08,0.069,,,,,,
,0.042,,0.011,-0.085,0.074,,,,,,
,0.047,,0.005,-0.082,0.075,,,,,,
,0.054,,-0.004,-0.073,0.077,,,,,,
,0.062,,-0.014,-0.065,0.078,,,,,,
,0.068,,-0.02,-0.061,0.081,,,,,,
,0.071,,-0.024,-0.059,0.083,,,,,,
,0.073,,-0.027,-0.059,0.085,,,,,,
,0.075,,-0.028,-0.057,0.085,,,,,,
,0.075,,-0.028,-0.056,0.084,,,,,,
,0.074,,-0.029,-0.054,0.082,,,,,,
,0.074,,-0.029,-0.053,0.082,,,,,,
,0.075,,-0.03,-0.053,0.082,,,,,,
,0.075,,-0.029,-0.053,0.082,,,,,,
,0.074,,-0.03,-0.051,0.08,,,,,,
,0.074,,-0.032,-0.049,0.079,,,,,,
,0.075,,-0.033,-0.047,0.079,,,,,,
,0.075,,-0.032,-0.048,0.08,,,,,,
,0.074,,-0.032,-0.048,0.079,,,,,,
,0.074,,-0.032,-0.047,0.079,,,,,,
,0.075,,-0.034,-0.044,0.077,,,,,,
,0.074,,-0.035,-0.042,0.076,,,,,,
,0.074,,-0.036,-0.039,0.075,,,,,,
,0.074,,-0.037,-0.038,0.075,,,,,,
,0.075,,-0.038,-0.037,0.075,,,,,,
,0.074,,-0.037,-0.038,0.074,,,,,,
,0.074,,-0.037,-0.037,0.074,,,,,,
,0.074,,-0.038,-0.035,0.073,,,,,,
,0.075,,-0.04,-0.032,0.072,,,,,,
,0.074,,-0.039,-0.033,0.071,,,,,,
,0.074,,-0.039,-0.033,0.072,,,,,,
,0.074,,-0.039,-0.032,0.072,,,,,,
,0.075,,-0.042,-0.029,0.071,,,,,,
,0.075,,-0.042,-0.028,0.07,,,,,,
,0.074,,-0.042,-0.029,0.069,,,,,,
,0.075,,-0.042,-0.029,0.07,,,,,,
,0.075,,-0.044,-0.026,0.069,,,,,,
,0.075,,-0.045,-0.023,0.066,,,,,,
,0.074,,-0.044,-0.023,0.066,,,,,,
,0.075,,-0.042,-0.028,0.07,,,,,,
,0.075,,-0.039,-0.035,0.074,,,,,,
,0.075,,-0.037,-0.038,0.076,,,,,,
,0.078,,-0.041,-0.035,0.075,,,,,,
,0.085,,-0.05,-0.028,0.077,,,,,,
,0.093,,-0.06,-0.02,0.08,,,,,,
,0.098,,-0.066,-0.016,0.081,,,,,,
,0.098,,-0.066,-0.015,0.081,,,,,,
,0.093,,-0.061,-0.018,0.078,,,,,,
,0.08,,-0.048,-0.024,0.072,,,,,,
,0.063,,-0.033,-0.031,0.064,,,,,,
,0.056,,-0.025,-0.032,0.058,,,,,,
,0.07,,-0.04,-0.024,0.063,,,,,,
,0.099,,-0.071,-0.007,0.077,,,,,,
,0.124,,-0.098,0.006,0.09,,,,,,
,0.131,,-0.104,0.011,0.092,,,,,,
,0.124,,-0.097,0.007,0.088,,,,,,
,0.118,,-0.089,0.001,0.086,,,,,,
,0.118,,-0.087,-0.001,0.089,,,,,,
,0.12,,-0.088,-0.004,0.092,,,,,,
,0.119,,-0.087,-0.005,0.091,,,,,,
,0.115,,-0.085,-0.004,0.087,,,,,,
,0.114,,-0.085,-0.002,0.086,,,,,,
,0.114,,-0.085,-0.002,0.086,,,,,,
,0.114,,-0.085,-0.003,0.087,,,,,,
,0.115,,-0.085,-0.003,0.086,,,,,,
,0.115,,-0.086,-0.002,0.087,,,,,,
,0.114,,-0.084,-0.002,0.086,,,,,,
,0.112,,-0.082,-0.004,0.085,,,,,,
,0.11,,-0.079,-0.005,0.085,,,,,,
,0.11,,-0.08,-0.004,0.085,,,,,,
,0.11,,-0.08,-0.004,0.085,,,,,,
,0.109,,-0.078,-0.005,0.085,,,,,,
,0.106,,-0.076,-0.006,0.083,,,,,,
,0.104,,-0.074,-0.008,0.082,,,,,,
,0.104,,-0.074,-0.008,0.081,,,,,,
,0.104,,-0.074,-0.008,0.082,,,,,,
,0.104,,-0.073,-0.008,0.081,,,,,,
,0.103,,-0.072,-0.009,0.081,,,,,,
,0.105,,-0.075,-0.007,0.082,,,,,,
,0.113,,-0.084,-0.003,0.087,,,,,,
,0.125,,-0.095,0.002,0.092,,,,,,
,0.134,,-0.104,0.007,0.097,,,,,,
,0.138,,-0.108,0.009,0.098,,,,,,
,0.14,,-0.11,0.009,0.1,,,,,,
,0.142,,-0.111,0.011,0.101,,,,,,
,0.144,,-0.114,0.012,0.102,,,,,,
,0.144,,-0.114,0.012,0.102,,,,,,
,0.145,,-0.115,0.012,0.102,,,,,,
,0.145,,-0.115,0.011,0.102,,,,,,
,0.145,,-0.115,0.012,0.102,,,,,,
,0.144,,-0.114,0.011,0.101,,,,,,
,0.145,,-0.115,0.011,0.102,,,,,,
,0.145,,-0.115,0.012,0.102,,,,,,
,0.144,,-0.114,0.011,0.102,,,,,,
,0.142,,-0.112,0.011,0.101,,,,,,
,0.142,,-0.112,0.01,0.101,,,,,,
,0.147,,-0.117,0.013,0.103,,,,,,
,0.155,,-0.125,0.017,0.107,,,,,,
,0.159,,-0.129,0.019,0.109,,,,,,
,0.157,,-0.128,0.018,0.109,,,,,,
,0.15,,-0.12,0.014,0.104,,,,,,
,0.139,,-0.11,0.008,0.099,,,,,,
,0.131,,-0.101,0.004,0.094,,,,,,
,0.134,,-0.104,0.006,0.096,,,,,,
,0.152,,-0.122,0.015,0.105,,,,,,
,0.172,,-0.143,0.025,0.115,,,,,,
,0.183,,-0.153,0.031,0.121,,,,,,
,0.181,,-0.151,0.029,0.119,,,,,,
,0.174,,-0.144,0.027,0.116,,,,,,
,0.172,,-0.142,0.025,0.115,,,,,,
,0.171,,-0.141,0.025,0.115,,,,,,
,0.168,,-0.139,0.023,0.115,,,,,,
,0.166,,-0.135,0.022,0.113,,,,,,
,0.164,,-0.135,0.022,0.111,,,,,,
,0.165,,-0.136,0.023,0.11,,,,,,
,0.164,,-0.138,0.026,0.11,,,,,,
,0.164,,-0.137,0.027,0.109,,,,,,
,0.163,,-0.136,0.027,0.108,,,,,,
,0.16,,-0.133,0.025,0.106,,,,,,
,0.156,,-0.13,0.023,0.105,,,,,,
,0.154,,-0.127,0.021,0.105,,,,,,
,0.154,,-0.127,0.021,0.105,,,,,,
,0.155,,-0.128,0.022,0.105,,,,,,
,0.154,,-0.128,0.022,0.105,,,,,,
,0.153,,-0.126,0.02,0.104,,,,,,
,0.151,,-0.123,0.02,0.102,,,,,,
,0.148,,-0.121,0.02,0.1,,,,,,
,0.145,,-0.12,0.021,0.098,,,,,,
,0.144,,-0.119,0.021,0.096,,,,,,
,0.146,,-0.12,0.022,0.096,,,,,,
,0.146,,-0.121,0.022,0.097,,,,,,
,0.142,,-0.117,0.021,0.095,,,,,,
,0.136,,-0.111,0.017,0.092,,,,,,
,0.129,,-0.104,0.014,0.089,,,,,,
,0.125,,-0.1,0.012,0.088,,,,,,
,0.121,,-0.096,0.01,0.085,,,,,,
,0.117,,-0.092,0.009,0.082,,,,,,
,0.111,,-0.086,0.007,0.078,,,,,,
,0.105,,-0.08,0.001,0.077,,,,,,
,0.101,,-0.072,-0.007,0.078,,,,,,
,0.096,,-0.063,-0.018,0.081,,,,,,
,0.091,,-0.057,-0.025,0.08,,,,,,
,0.085,,-0.052,-0.025,0.077,,,,,,
,0.079,,-0.047,-0.025,0.071,,,,,,
,0.075,,-0.044,-0.025,0.068,,,,,,
,0.072,,-0.04,-0.028,0.066,,,,,,
,0.068,,-0.036,-0.031,0.066,,,,,,
,0.065,,-0.034,-0.033,0.065,,,,,,
,0.064,,-0.032,-0.032,0.065,,,,,,
,0.064,,-0.032,-0.03,0.063,,,,,,
,0.065,,-0.033,-0.028,0.062,,,,,,
,0.065,,-0.034,-0.026,0.062,,,,,,
,0.065,,-0.035,-0.026,0.061,,,,,,
,0.065,,-0.035,-0.027,0.062,,,,,,
,0.063,,-0.033,-0.029,0.061,,,,,,
,0.061,,-0.031,-0.029,0.06,,,,,,
,0.059,,-0.029,-0.03,0.059,,,,,,
,0.059,,-0.029,-0.031,0.06,,,,,,
,0.06,,-0.029,-0.03,0.06,,,,,,
,0.059,,-0.03,-0.028,0.059,,,,,,
,0.059,,-0.032,-0.025,0.057,,,,,,
,0.059,,-0.033,-0.023,0.057,,,,,,
,0.06,,-0.033,-0.024,0.057,,,,,,
,0.06,,-0.032,-0.025,0.057,,,,,,
,0.057,,-0.031,-0.025,0.055,,,,,,
,0.056,,-0.029,-0.026,0.055,,,,,,
,0.055,,-0.027,-0.028,0.054,,,,,,
,0.055,,-0.026,-0.028,0.055,,,,,,
,0.054,,-0.027,-0.028,0.054,,,,,,
,0.055,,-0.029,-0.025,0.053,,,,,,
,0.055,,-0.029,-0.023,0.052,,,,,,
,0.055,,-0.029,-0.022,0.052,,,,,,
,0.055,,-0.03,-0.021,0.051,,,,,,
,0.055,,-0.029,-0.022,0.052,,,,,,
,0.053,,-0.028,-0.024,0.051,,,,,,
,0.05,,-0.025,-0.025,0.051,,,,,,
,0.048,,-0.024,-0.024,0.049,,,,,,
,0.049,,-0.025,-0.021,0.048,,,,,,
,0.05,,-0.027,-0.019,0.047,,,,,,
,0.05,,-0.028,-0.019,0.046,,,,,,
,0.05,,-0.028,-0.019,0.047,,,,,,
,0.049,,-0.027,-0.021,0.047,,,,,,
,0.046,,-0.024,-0.022,0.046,,,,,,
,0.045,,-0.022,-0.023,0.045,,,,,,
,0.044,,-0.022,-0.023,0.044,,,,,,
,0.044,,-0.022,-0.023,0.044,,,,,,
,0.045,,-0.023,-0.022,0.044,,,,,,
,0.044,,-0.023,-0.02,0.043,,,,,,
,0.044,,-0.024,-0.017,0.041,,,,,,
,0.044,,-0.025,-0.016,0.042,,,,,,
,0.045,,-0.026,-0.017,0.042,,,,,,
,0.043,,-0.023,-0.019,0.041,,,,,,
,0.041,,-0.021,-0.019,0.04,,,,,,
,0.04,,-0.02,-0.02,0.04,,,,,,
,0.039,,-0.019,-0.019,0.039,,,,,,
,0.039,,-0.019,-0.02,0.04,,,,,,
,0.039,,-0.019,-0.02,0.04,,,,,,
,0.04,,-0.018,-0.024,0.041,,,,,,
,0.04,,-0.015,-0.029,0.044,,,,,,
,0.04,,-0.01,-0.037,0.048,,,,,,
,0.039,,-0.008,-0.043,0.05,,,,,,
,0.04,,-0.008,-0.045,0.052,,,,,,
,0.04,,-0.01,-0.041,0.05,,,,,,
,0.039,,-0.012,-0.035,0.047,,,,,,
,0.039,,-0.015,-0.028,0.043,,,,,,
,0.04,,-0.017,-0.027,0.044,,,,,,
,0.04,,-0.012,-0.035,0.048,,,,,,
,0.039,,-0.003,-0.05,0.053,,,,,,
,0.039,,0.0,-0.059,0.059,,,,,,
,0.044,,-0.004,-0.058,0.063,,,,,,
,0.044,,-0.007,-0.054,0.06,,,,,,
,0.032,,0.004,-0.058,0.051,,,,,,
,0.011,,0.024,-0.068,0.041,,,,,,
,0.004,,0.032,-0.073,0.04,,,,,,
,0.021,,0.015,-0.065,0.048,,,,,,
,0.044,,-0.007,-0.053,0.059,,,,,,
,0.048,,-0.011,-0.05,0.06,,,,,,
,0.033,,0.002,-0.057,0.054,,,,,,
,0.025,,0.011,-0.063,0.05,,,,,,
,0.038,,0.0,-0.056,0.057,,,,,,
,0.061,,-0.023,-0.044,0.068,,,,,,
,0.074,,-0.037,-0.037,0.073,,,,,,
,0.071,,-0.035,-0.036,0.071,,,,,,
,0.065,,-0.03,-0.038,0.067,,,,,,
,0.062,,-0.027,-0.038,0.065,,,,,,
,0.063,,-0.029,-0.038,0.066,,,,,,
,0.065,,-0.029,-0.037,0.066,,,,,,
,0.065,,-0.03,-0.037,0.067,,,,,,
,0.064,,-0.03,-0.037,0.066,,,,,,
,0.064,,-0.03,-0.037,0.067,,,,,,
,0.064,,-0.029,-0.038,0.067,,,,,,
,0.065,,-0.03,-0.038,0.067,,,,,,
,0.065,,-0.03,-0.037,0.066,,,,,,
,0.064,,-0.03,-0.037,0.067,,,,,,
,0.063,,-0.028,-0.039,0.066,,,,,,
,0.061,,-0.026,-0.04,0.066,,,,,,
,0.06,,-0.025,-0.039,0.064,,,,,,
,0.059,,-0.026,-0.037,0.063,,,,,,
,0.06,,-0.027,-0.034,0.062,,,,,,
,0.059,,-0.028,-0.034,0.062,,,,,,
,0.059,,-0.028,-0.034,0.061,,,,,,
,0.059,,-0.028,-0.034,0.062,,,,,,
,0.06,,-0.027,-0.035,0.062,,,,,,
,0.059,,-0.028,-0.034,0.062,,,,,,
,0.059,,-0.028,-0.034,0.061,,,,,,
,0.06,,-0.027,-0.034,0.061,,,,,,
,0.06,,-0.027,-0.035,0.062,,,,,,
,0.06,,-0.027,-0.034,0.062,,,,,,
,0.06,,-0.027,-0.034,0.062,,,,,,
,0.058,,-0.027,-0.033,0.06,,,,,,
,0.055,,-0.025,-0.033,0.057,,,,,,
,0.054,,-0.024,-0.033,0.057,,,,,,
,0.055,,-0.024,-0.032,0.056,,,,,,
,0.055,,-0.024,-0.033,0.057,,,,,,
,0.054,,-0.024,-0.033,0.056,,,,,,
,0.054,,-0.024,-0.033,0.056,,,,,,
,0.055,,-0.024,-0.032,0.057,,,,,,
,0.054,,-0.025,-0.033,0.057,,,,,,
,0.054,,-0.025,-0.033,0.056,,,,,,
,0.054,,-0.025,-0.032,0.057,,,,,,
,0.055,,-0.025,-0.032,0.057,,,,,,
,0.053,,-0.023,-0.034,0.056,,,,,,
,0.051,,-0.021,-0.035,0.056,,,,,,
,0.049,,-0.019,-0.034,0.054,,,,,,
,0.049,,-0.02,-0.033,0.053,,,,,,
,0.049,,-0.021,-0.031,0.052,,,,,,
,0.05,,-0.022,-0.03,0.051,,,,,,
,0.049,,-0.022,-0.029,0.052,,,,,,
,0.05,,-0.023,-0.029,0.052,,,,,,
,0.049,,-0.022,-0.03,0.051,,,,,,
,0.049,,-0.022,-0.03,0.051,,,,,,
,0.05,,-0.022,-0.03,0.051,,,,,,
,0.05,,-0.023,-0.029,0.052,,,,,,
,0.049,,-0.022,-0.029,0.051,,,,,,
