I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,-0.012,,0.037,-0.056,0.019,,,,,,
,0.013,,0.01,-0.042,0.031,,,,,,
,0.043,,-0.017,-0.029,0.046,,,,,,
,0.063,,-0.037,-0.019,0.055,,,,,,
,0.062,,-0.036,-0.019,0.054,,,,,,
,0.042,,-0.017,-0.028,0.045,,,,,,
,0.02,,0.005,-0.04,0.035,,,,,,
,0.004,,0.021,-0.049,0.028,,,,,,
,-0.012,,0.039,-0.06,0.02,,,,,,
,-0.042,,0.069,-0.076,0.006,,,,,,
,-0.075,,0.105,-0.096,-0.008,,,,,,
,-0.092,,0.123,-0.106,-0.016,,,,,,
,-0.081,,0.112,-0.102,-0.008,,,,,,
,-0.046,,0.077,-0.086,0.009,,,,,,
,-0.006,,0.038,-0.068,0.03,,,,,,
,0.027,,0.005,-0.052,0.046,,,,,,
,0.044,,-0.012,-0.043,0.055,,,,,,
,0.046,,-0.015,-0.039,0.054,,,,,,
,0.039,,-0.008,-0.042,0.05,,,,,,
,0.031,,-0.002,-0.044,0.044,,,,,,
,0.028,,0.0,-0.044,0.042,,,,,,
,0.025,,0.001,-0.042,0.039,,,,,,
,0.021,,0.005,-0.043,0.037,,,,,,
,0.016,,0.009,-0.043,0.033,,,,,,
,0.013,,0.012,-0.043,0.03,,,,,,
,0.009,,0.014,-0.042,0.027,,,,,,
,0.005,,0.017,-0.042,0.025,,,,,,
,0.001,,0.02,-0.044,0.023,,,,,,
,-0.002,,0.024,-0.046,0.021,,,,,,
,-0.007,,0.029,-0.047,0.017,,,,,,
,-0.013,,0.035,-0.049,0.014,,,,,,
,-0.014,,0.035,-0.047,0.012,,,,,,
,-0.008,,0.027,-0.041,0.013,,,,,,
,0.003,,0.013,-0.033,0.019,,,,,,
,0.016,,0.0,-0.025,0.025,,,,,,
,0.025,,-0.008,-0.019,0.029,,,,,,
,0.03,,-0.014,-0.015,0.03,,,,,,
,0.03,,-0.016,-0.012,0.028,,,,,,
,0.027,,-0.014,-0.013,0.025,,,,,,
,0.023,,-0.011,-0.013,0.024,,,,,,
,0.022,,-0.01,-0.014,0.022,,,,,,
,0.02,,-0.008,-0.014,0.022,,,,,,
,0.017,,-0.004,-0.018,0.021,,,,,,
,0.015,,0.0,-0.021,0.022,,,,,,
,0.013,,0.002,-0.024,0.022,,,,,,
,0.011,,0.003,-0.024,0.021,,,,,,
,0.01,,0.004,-0.025,0.02,,,,,,
,0.009,,0.005,-0.024,0.019,,,,,,
,0.01,,0.004,-0.023,0.02,,,,,,
,0.009,,0.005,-0.025,0.02,,,,,,
,0.007,,0.008,-0.029,0.02,,,,,,
,0.004,,0.012,-0.033,0.019,,,,,,
,0.002,,0.013,-0.035,0.019,,,,,,
,0.001,,0.015,-0.034,0.017,,,,,,
,0.0,,0.017,-0.035,0.015,,,,,,
,-0.003,,0.02,-0.035,0.015,,,,,,
,-0.004,,0.022,-0.037,0.015,,,,,,
,-0.006,,0.023,-0.039,0.015,,,,,,
,-0.008,,0.028,-0.044,0.015,,,,,,
,-0.011,,0.032,-0.047,0.014,,,,,,
,-0.011,,0.033,-0.046,0.014,,,,,,
,-0.009,,0.029,-0.044,0.014,,,,,,
,-0.002,,0.021,-0.04,0.018,,,,,,
,0.007,,0.011,-0.036,0.023,,,,,,
,0.022,,-0.001,-0.029,0.03,,,,,,
,0.034,,-0.013,-0.023,0.037,,,,,,
,0.04,,-0.02,-0.019,0.04,,,,,,
,0.038,,-0.021,-0.016,0.036,,,,,,
,0.033,,-0.021,-0.008,0.028,,,,,,
,0.027,,-0.021,0.0,0.02,,,,,,
,0.023,,-0.02,0.007,0.014,,,,,,
,0.019,,-0.019,0.008,0.01,,,,,,
,0.017,,-0.014,0.004,0.01,,,,,,
,0.016,,-0.009,-0.006,0.013,,,,,,
,0.014,,-0.002,-0.017,0.017,,,,,,
,0.01,,0.005,-0.027,0.02,,,,,,
,0.005,,0.012,-0.032,0.019,,,,,,
,0.0,,0.019,-0.039,0.019,,,,,,
,-0.003,,0.026,-0.047,0.021,,,,,,
,-0.004,,0.032,-0.056,0.024,,,,,,
,-0.005,,0.035,-0.062,0.027,,,,,,
,-0.01,,0.042,-0.068,0.025,,,,,,
,-0.02,,0.052,-0.074,0.02,,,,,,
,-0.029,,0.06,-0.077,0.016,,,,,,
,-0.025,,0.055,-0.071,0.016,,,,,,
,-0.006,,0.034,-0.059,0.024,,,,,,
,0.02,,0.007,-0.044,0.036,,,,,,
,0.044,,-0.019,-0.029,0.047,,,,,,
,0.06,,-0.036,-0.018,0.054,,,,,,
,0.066,,-0.04,-0.019,0.058,,,,,,
,0.065,,-0.037,-0.023,0.06,,,,,,
,0.06,,-0.039,-0.014,0.051,,,,,,
,0.057,,-0.051,0.015,0.034,,,,,,
,0.055,,-0.06,0.038,0.021,,,,,,
,0.055,,-0.052,0.021,0.029,,,,,,
,0.055,,-0.024,-0.035,0.058,,,,,,
,0.055,,0.001,-0.088,0.085,,,,,,
,0.053,,0.011,-0.103,0.091,,,,,,
,0.051,,0.006,-0.091,0.084,,,,,,
,0.048,,0.003,-0.08,0.076,,,,,,
,0.047,,0.005,-0.084,0.077,,,,,,
,0.045,,0.01,-0.089,0.078,,,,,,
,0.043,,0.011,-0.089,0.076,,,,,,
,0.043,,0.009,-0.084,0.073,,,,,,
,0.049,,0.002,-0.08,0.076,,,,,,
,0.059,,-0.007,-0.075,0.081,,,,,,
,0.07,,-0.018,-0.069,0.086,,,,,,
,0.077,,-0.025,-0.066,0.09,,,,,,
,0.085,,-0.033,-0.062,0.095,,,,,,
,0.097,,-0.044,-0.056,0.1,,,,,,
,0.111,,-0.059,-0.046,0.105,,,,,,
,0.119,,-0.07,-0.04,0.109,,,,,,
,0.119,,-0.07,-0.039,0.11,,,,,,
,0.113,,-0.063,-0.043,0.107,,,,,,
,0.108,,-0.057,-0.046,0.103,,,,,,
,0.105,,-0.054,-0.048,0.102,,,,,,
,0.105,,-0.055,-0.047,0.102,,,,,,
,0.105,,-0.056,-0.046,0.101,,,,,,
,0.103,,-0.055,-0.045,0.099,,,,,,
,0.095,,-0.048,-0.047,0.094,,,,,,
,0.089,,-0.043,-0.049,0.092,,,,,,
,0.096,,-0.049,-0.047,0.095,,,,,,
,0.118,,-0.071,-0.036,0.106,,,,,,
,0.144,,-0.097,-0.023,0.119,,,,,,
,0.16,,-0.113,-0.015,0.127,,,,,,
,0.158,,-0.112,-0.013,0.125,,,,,,
,0.15,,-0.105,-0.014,0.119,,,,,,
,0.144,,-0.1,-0.016,0.116,,,,,,
,0.145,,-0.1,-0.017,0.117,,,,,,
,0.146,,-0.1,-0.018,0.118,,,,,,
,0.146,,-0.099,-0.018,0.118,,,,,,
,0.144,,-0.099,-0.017,0.116,,,,,,
,0.143,,-0.098,-0.016,0.115,,,,,,
,0.141,,-0.098,-0.015,0.112,,,,,,
,0.14,,-0.097,-0.013,0.111,,,,,,
,0.139,,-0.098,-0.011,0.11,,,,,,
,0.14,,-0.1,-0.009,0.11,,,,,,
,0.138,,-0.1,-0.008,0.108,,,,,,
,0.136,,-0.099,-0.007,0.106,,,,,,
,0.132,,-0.097,-0.007,0.103,,,,,,
,0.131,,-0.096,-0.005,0.101,,,,,,
,0.13,,-0.095,-0.005,0.1,,,,,,
,0.13,,-0.095,-0.004,0.1,,,,,,
,0.129,,-0.095,-0.005,0.099,,,,,,
,0.129,,-0.095,-0.004,0.099,,,,,,
,0.126,,-0.093,-0.004,0.097,,,,,,
,0.125,,-0.092,-0.003,0.094,,,,,,
,0.124,,-0.093,0.0,0.093,,,,,,
,0.125,,-0.095,0.0,0.092,,,,,,
,0.123,,-0.094,0.001,0.091,,,,,,
,0.12,,-0.091,0.002,0.088,,,,,,
,0.115,,-0.087,0.002,0.084,,,,,,
,0.111,,-0.085,0.003,0.081,,,,,,
,0.107,,-0.082,0.003,0.078,,,,,,
,0.103,,-0.078,0.001,0.076,,,,,,
,0.098,,-0.072,-0.002,0.074,,,,,,
,0.095,,-0.07,-0.002,0.072,,,,,,
,0.091,,-0.069,0.0,0.068,,,,,,
,0.086,,-0.068,0.005,0.062,,,,,,
,0.082,,-0.066,0.008,0.057,,,,,,
,0.078,,-0.064,0.009,0.053,,,,,,
,0.075,,-0.062,0.012,0.05,,,,,,
,0.074,,-0.063,0.015,0.048,,,,,,
,0.072,,-0.064,0.019,0.044,,,,,,
,0.065,,-0.059,0.019,0.039,,,,,,
,0.051,,-0.047,0.017,0.03,,,,,,
,0.034,,-0.032,0.011,0.019,,,,,,
,0.019,,-0.018,0.007,0.01,,,,,,
,0.006,,-0.007,0.005,0.001,,,,,,
,-0.005,,0.001,0.005,-0.006,,,,,,
,-0.014,,0.009,0.005,-0.014,,,,,,
,-0.025,,0.018,0.002,-0.019,,,,,,
,-0.035,,0.03,-0.005,-0.023,,,,,,
,-0.043,,0.041,-0.013,-0.025,,,,,,
,-0.042,,0.042,-0.017,-0.023,,,,,,
,-0.034,,0.033,-0.015,-0.017,,,,,,
,-0.025,,0.024,-0.011,-0.011,,,,,,
,-0.02,,0.02,-0.011,-0.008,,,,,,
,-0.015,,0.016,-0.01,-0.004,,,,,,
,-0.001,,0.004,-0.007,0.002,,,,,,
,0.017,,-0.013,0.0,0.013,,,,,,
,0.029,,-0.024,0.004,0.019,,,,,,
,0.026,,-0.022,0.002,0.019,,,,,,
,0.015,,-0.009,-0.005,0.013,,,,,,
,0.004,,0.001,-0.014,0.01,,,,,,
,0.0,,0.009,-0.019,0.008,,,,,,
,-0.004,,0.015,-0.022,0.007,,,,,,
,-0.011,,0.019,-0.022,0.002,,,,,,
,-0.019,,0.026,-0.021,-0.004,,,,,,
,-0.03,,0.034,-0.023,-0.011,,,,,,
,-0.038,,0.042,-0.025,-0.015,,,,,,
,-0.038,,0.041,-0.024,-0.016,,,,,,
,-0.029,,0.03,-0.017,-0.012,,,,,,
,-0.017,,0.018,-0.009,-0.007,,,,,,
,-0.017,,0.017,-0.005,-0.009,,,,,,
,-0.031,,0.029,-0.009,-0.017,,,,,,
,-0.054,,0.049,-0.017,-0.032,,,,,,
,-0.077,,0.069,-0.024,-0.045,,,,,,
,-0.09,,0.084,-0.03,-0.053,,,,,,
,-0.095,,0.089,-0.033,-0.053,,,,,,
,-0.092,,0.085,-0.031,-0.052,,,,,,
,-0.085,,0.074,-0.02,-0.052,,,,,,
,-0.08,,0.059,0.0,-0.058,,,,,,
,-0.076,,0.047,0.02,-0.066,,,,,,
,-0.073,,0.041,0.03,-0.069,,,,,,
,-0.072,,0.041,0.025,-0.066,,,,,,
,-0.069,,0.044,0.015,-0.06,,,,,,
,-0.066,,0.044,0.009,-0.055,,,,,,
,-0.061,,0.04,0.011,-0.052,,,,,,
,-0.057,,0.038,0.01,-0.047,,,,,,
,-0.053,,0.038,0.004,-0.042,,,,,,
,-0.05,,0.038,-0.001,-0.036,,,,,,
,-0.044,,0.034,-0.001,-0.033,,,,,,
,-0.042,,0.034,-0.002,-0.031,,,,,,
,-0.049,,0.044,-0.012,-0.03,,,,,,
,-0.061,,0.06,-0.026,-0.032,,,,,,
,-0.07,,0.069,-0.035,-0.034,,,,,,
,-0.068,,0.068,-0.034,-0.033,,,,,,
,-0.06,,0.061,-0.034,-0.027,,,,,,
,-0.051,,0.06,-0.043,-0.015,,,,,,
,-0.045,,0.063,-0.06,-0.002,,,,,,
,-0.04,,0.069,-0.078,0.009,,,,,,
,-0.035,,0.074,-0.096,0.022,,,,,,
,-0.028,,0.076,-0.11,0.034,,,,,,
,-0.02,,0.077,-0.124,0.047,,,,,,
,-0.014,,0.08,-0.139,0.059,,,,,,
,-0.015,,0.092,-0.162,0.07,,,,,,
,-0.026,,0.114,-0.188,0.074,,,,,,
,-0.051,,0.144,-0.212,0.067,,,,,,
,-0.08,,0.174,-0.227,0.053,,,,,,
,-0.105,,0.195,-0.232,0.037,,,,,,
,-0.112,,0.195,-0.222,0.026,,,,,,
,-0.099,,0.174,-0.199,0.025,,,,,,
,-0.068,,0.139,-0.176,0.036,,,,,,
,-0.033,,0.108,-0.169,0.059,,,,,,
,0.0,,0.084,-0.171,0.084,,,,,,
,0.029,,0.057,-0.16,0.102,,,,,,
,0.06,,0.014,-0.119,0.104,,,,,,
,0.091,,-0.038,-0.061,0.099,,,,,,
,0.118,,-0.086,-0.006,0.092,,,,,,
,0.141,,-0.124,0.035,0.088,,,,,,
,0.158,,-0.156,0.074,0.082,,,,,,
,0.176,,-0.19,0.116,0.074,,,,,,
,0.199,,-0.229,0.16,0.069,,,,,,
,0.237,,-0.28,0.205,0.074,,,,,,
,0.292,,-0.344,0.25,0.092,,,,,,
,0.36,,-0.422,0.305,0.117,,,,,,
,0.43,,-0.504,0.364,0.14,,,,,,
,0.496,,-0.584,0.424,0.159,,,,,,
,0.55,,-0.652,0.477,0.173,,,,,,
,0.589,,-0.706,0.528,0.177,,,,,,
,0.604,,-0.746,0.586,0.159,,,,,,
,0.595,,-0.776,0.66,0.115,,,,,,
,0.568,,-0.791,0.732,0.059,,,,,,
,0.532,,-0.789,0.781,0.008,,,,,,
,0.49,,-0.77,0.807,-0.036,,,,,,
,0.44,,-0.747,0.835,-0.087,,,,,,
,0.376,,-0.72,0.877,-0.156,,,,,,
,0.295,,-0.679,0.916,-0.237,,,,,,
,0.201,,-0.613,0.923,-0.311,,,,,,
,0.11,,-0.535,0.904,-0.37,,,,,,
,0.037,,-0.47,0.883,-0.413,,,,,,
,-0.008,,-0.432,0.878,-0.446,,,,,,
,-0.035,,-0.41,0.877,-0.465,,,,,,
,-0.056,,-0.386,0.86,-0.473,,,,,,
,-0.085,,-0.342,0.815,-0.471,,,,,,
,-0.125,,-0.277,0.743,-0.465,,,,,,
,-0.169,,-0.198,0.652,-0.452,,,,,,
,-0.204,,-0.129,0.565,-0.435,,,,,,
,-0.218,,-0.085,0.498,-0.412,,,,,,
,-0.215,,-0.064,0.453,-0.387,,,,,,
,-0.205,,-0.049,0.407,-0.357,,,,,,
,-0.201,,-0.023,0.349,-0.325,,,,,,
,-0.2,,0.005,0.289,-0.294,,,,,,
,-0.199,,0.026,0.247,-0.272,,,,,,
,-0.194,,0.033,0.224,-0.257,,,,,,
,-0.19,,0.038,0.209,-0.247,,,,,,
,-0.187,,0.045,0.192,-0.236,,,,,,
,-0.186,,0.055,0.17,-0.224,,,,,,
,-0.182,,0.064,0.146,-0.209,,,,,,
,-0.179,,0.074,0.12,-0.194,,,,,,
,-0.175,,0.085,0.092,-0.177,,,,,,
,-0.173,,0.098,0.063,-0.161,,,,,,
,-0.171,,0.109,0.039,-0.147,,,,,,
,-0.168,,0.114,0.025,-0.138,,,,,,
,-0.162,,0.111,0.021,-0.131,,,,,,
,-0.155,,0.105,0.023,-0.127,,,,,,
,-0.149,,0.101,0.022,-0.122,,,,,,
,-0.147,,0.101,0.018,-0.119,,,,,,
,-0.143,,0.1,0.015,-0.115,,,,,,
,-0.139,,0.097,0.014,-0.111,,,,,,
,-0.134,,0.093,0.014,-0.106,,,,,,
,-0.131,,0.093,0.012,-0.103,,,,,,
,-0.127,,0.092,0.008,-0.099,,,,,,
,-0.123,,0.09,0.006,-0.095,,,,,,
,-0.118,,0.088,0.002,-0.089,,,,,,
,-0.115,,0.088,-0.002,-0.085,,,,,,
,-0.111,,0.086,-0.004,-0.08,,,,,,
,-0.107,,0.084,-0.006,-0.077,,,,,,
,-0.103,,0.082,-0.007,-0.073,,,,,,
,-0.102,,0.083,-0.012,-0.069,,,,,,
,-0.101,,0.084,-0.016,-0.067,,,,,,
,-0.098,,0.083,-0.018,-0.064,,,,,,
,-0.094,,0.081,-0.019,-0.061,,,,,,
,-0.094,,0.083,-0.023,-0.058,,,,,,
,-0.093,,0.084,-0.026,-0.056,,,,,,
,-0.09,,0.083,-0.03,-0.052,,,,,,
,-0.086,,0.082,-0.033,-0.047,,,,,,
,-0.085,,0.084,-0.037,-0.045,,,,,,
,-0.085,,0.082,-0.035,-0.046,,,,,,
,-0.082,,0.075,-0.026,-0.047,,,,,,
,-0.078,,0.065,-0.013,-0.051,,,,,,
,-0.079,,0.061,-0.003,-0.057,,,,,,
,-0.079,,0.057,0.004,-0.061,,,,,,
,-0.073,,0.051,0.007,-0.059,,,,,,
,-0.071,,0.052,0.002,-0.054,,,,,,
,-0.095,,0.08,-0.017,-0.062,,,,,,
,-0.142,,0.129,-0.045,-0.082,,,,,,
,-0.175,,0.164,-0.065,-0.097,,,,,,
,-0.156,,0.148,-0.059,-0.086,,,,,,
,-0.096,,0.091,-0.036,-0.052,,,,,,
,-0.037,,0.035,-0.013,-0.02,,,,,,
,-0.014,,0.014,-0.006,-0.006,,,,,,
,-0.018,,0.02,-0.011,-0.007,,,,,,
,-0.026,,0.03,-0.02,-0.009,,,,,,
,-0.025,,0.03,-0.023,-0.007,,,,,,
,-0.02,,0.027,-0.025,-0.001,,,,,,
,-0.015,,0.025,-0.028,0.002,,,,,,
,-0.012,,0.026,-0.033,0.008,,,,,,
,-0.006,,0.023,-0.035,0.012,,,,,,
,-0.003,,0.021,-0.037,0.016,,,,,,
,-0.005,,0.025,-0.041,0.016,,,,,,
,-0.016,,0.04,-0.053,0.012,,,,,,
,-0.034,,0.059,-0.066,0.006,,,,,,
,-0.053,,0.078,-0.076,-0.002,,,,,,
,-0.067,,0.091,-0.081,-0.01,,,,,,
,-0.08,,0.102,-0.084,-0.017,,,,,,
,-0.09,,0.112,-0.089,-0.022,,,,,,
,-0.098,,0.12,-0.094,-0.025,,,,,,
,-0.1,,0.122,-0.095,-0.027,,,,,,
,-0.097,,0.12,-0.094,-0.026,,,,,,
,-0.095,,0.117,-0.092,-0.025,,,,,,
,-0.094,,0.116,-0.09,-0.026,,,,,,
,-0.095,,0.115,-0.087,-0.027,,,,,,
,-0.094,,0.114,-0.086,-0.027,,,,,,
,-0.091,,0.111,-0.084,-0.025,,,,,,
,-0.089,,0.11,-0.085,-0.024,,,,,,
,-0.089,,0.11,-0.085,-0.024,,,,,,
,-0.09,,0.111,-0.086,-0.025,,,,,,
,-0.088,,0.108,-0.083,-0.024,,,,,,
,-0.087,,0.104,-0.08,-0.024,,,,,,
,-0.085,,0.102,-0.077,-0.025,,,,,,
,-0.085,,0.102,-0.076,-0.025,,,,,,
,-0.084,,0.102,-0.077,-0.024,,,,,,
,-0.083,,0.1,-0.076,-0.024,,,,,,
,-0.081,,0.097,-0.072,-0.025,,,,,,
,-0.079,,0.094,-0.07,-0.024,,,,,,
,-0.079,,0.094,-0.069,-0.024,,,,,,
,-0.08,,0.094,-0.069,-0.025,,,,,,
,-0.079,,0.093,-0.068,-0.025,,,,,,
,-0.077,,0.09,-0.064,-0.025,,,,,,
,-0.075,,0.087,-0.062,-0.024,,,,,,
,-0.075,,0.086,-0.06,-0.025,,,,,,
,-0.075,,0.086,-0.06,-0.025,,,,,,
,-0.074,,0.085,-0.061,-0.024,,,,,,
,-0.07,,0.082,-0.061,-0.021,,,,,,
,-0.064,,0.077,-0.056,-0.019,,,,,,
,-0.06,,0.07,-0.05,-0.019,,,,,,
,-0.057,,0.067,-0.048,-0.018,,,,,,
,-0.053,,0.069,-0.059,-0.01,,,,,,
,-0.048,,0.075,-0.077,0.002,,,,,,
,-0.044,,0.079,-0.09,0.011,,,,,,
,-0.04,,0.077,-0.09,0.015,,,,,,
,-0.037,,0.069,-0.082,0.013,,,,,,
,-0.032,,0.061,-0.073,0.011,,,,,,
,-0.028,,0.055,-0.068,0.013,,,,,,
,-0.025,,0.052,-0.067,0.014,,,,,,
,-0.022,,0.049,-0.065,0.016,,,,,,
,-0.02,,0.046,-0.061,0.015,,,,,,
,-0.019,,0.043,-0.057,0.014,,,,,,
,-0.019,,0.041,-0.052,0.011,,,,,,
,-0.015,,0.034,-0.046,0.012,,,,,,
,-0.007,,0.026,-0.041,0.014,,,,,,
,-0.008,,0.025,-0.039,0.014,,,,,,
,-0.029,,0.045,-0.047,0.002,,,,,,
,-0.065,,0.08,-0.063,-0.016,,,,,,
,-0.095,,0.11,-0.077,-0.031,,,,,,
,-0.102,,0.116,-0.078,-0.036,,,,,,
,-0.093,,0.106,-0.072,-0.034,,,,,,
,-0.086,,0.097,-0.067,-0.031,,,,,,
,-0.088,,0.099,-0.069,-0.03,,,,,,
,-0.09,,0.103,-0.071,-0.032,,,,,,
,-0.089,,0.1,-0.065,-0.033,,,,,,
,-0.085,,0.094,-0.06,-0.032,,,,,,
,-0.084,,0.095,-0.062,-0.031,,,,,,
,-0.084,,0.097,-0.068,-0.028,,,,,,
,-0.085,,0.095,-0.061,-0.031,,,,,,
,-0.085,,0.085,-0.043,-0.041,,,,,,
,-0.086,,0.08,-0.03,-0.048,,,,,,
,-0.085,,0.084,-0.041,-0.042,,,,,,
,-0.082,,0.097,-0.07,-0.026,,,,,,
,-0.079,,0.109,-0.098,-0.01,,,,,,
,-0.08,,0.115,-0.11,-0.005,,,,,,
,-0.08,,0.114,-0.107,-0.005,,,,,,
,-0.079,,0.111,-0.103,-0.007,,,,,,
,-0.076,,0.107,-0.101,-0.006,,,,,,
,-0.075,,0.106,-0.101,-0.005,,,,,,
,-0.074,,0.107,-0.102,-0.004,,,,,,
,-0.075,,0.107,-0.102,-0.005,,,,,,
,-0.075,,0.107,-0.101,-0.005,,,,,,
,-0.076,,0.107,-0.102,-0.006,,,,,,
,-0.075,,0.107,-0.101,-0.005,,,,,,
,-0.072,,0.104,-0.099,-0.003,,,,,,
,-0.066,,0.098,-0.097,0.0,,,,,,
,-0.063,,0.094,-0.095,0.0,,,,,,
,-0.061,,0.093,-0.095,0.001,,,,,,
,-0.06,,0.092,-0.095,0.002,,,,,,
,-0.058,,0.09,-0.094,0.002,,,,,,
,-0.057,,0.089,-0.093,0.003,,,,,,
,-0.053,,0.085,-0.091,0.005,,,,,,
,-0.049,,0.081,-0.089,0.008,,,,,,
,-0.045,,0.077,-0.087,0.009,,,,,,
,-0.044,,0.075,-0.087,0.01,,,,,,
,-0.042,,0.074,-0.086,0.01,,,,,,
,-0.036,,0.069,-0.083,0.014,,,,,,
,-0.031,,0.063,-0.08,0.016,,,,,,
,-0.035,,0.066,-0.082,0.015,,,,,,
,-0.051,,0.083,-0.089,0.006,,,,,,
,-0.07,,0.102,-0.099,-0.002,,,,,,
,-0.076,,0.107,-0.102,-0.005,,,,,,
,-0.068,,0.1,-0.099,-0.001,,,,,,
,-0.054,,0.087,-0.092,0.005,,,,,,
,-0.045,,0.077,-0.086,0.009,,,,,,
,-0.038,,0.069,-0.082,0.012,,,,,,
,-0.032,,0.064,-0.081,0.016,,,,,,
,-0.025,,0.058,-0.081,0.021,,,,,,
,-0.02,,0.051,-0.075,0.022,,,,,,
,-0.016,,0.043,-0.061,0.018,,,,,,
,-0.012,,0.036,-0.052,0.018,,,,,,
,-0.007,,0.036,-0.062,0.025,,,,,,
,-0.004,,0.045,-0.085,0.039,,,,,,
,0.0,,0.052,-0.104,0.051,,,,,,
,0.002,,0.051,-0.107,0.054,,,,,,
,0.007,,0.042,-0.096,0.052,,,,,,
,0.013,,0.031,-0.084,0.051,,,,,,
,0.023,,0.019,-0.076,0.055,,,,,,
,0.034,,0.007,-0.068,0.06,,,,,,
,0.045,,-0.005,-0.059,0.063,,,,,,
,0.053,,-0.014,-0.051,0.065,,,,,,
,0.055,,-0.02,-0.045,0.064,,,,,,
,0.055,,-0.021,-0.041,0.062,,,,,,
,0.055,,-0.023,-0.037,0.059,,,,,,
,0.055,,-0.024,-0.034,0.058,,,,,,
,0.055,,-0.027,-0.03,0.056,,,,,,
,0.055,,-0.028,-0.026,0.053,,,,,,
,0.054,,-0.03,-0.021,0.051,,,,,,
,0.054,,-0.033,-0.017,0.05,,,,,,
,0.057,,-0.036,-0.014,0.05,,,,,,
,0.057,,-0.037,-0.013,0.049,,,,,,
,0.05,,-0.03,-0.014,0.044,,,,,,
,0.041,,-0.023,-0.016,0.039,,,,,,
,0.045,,-0.029,-0.012,0.04,,,,,,
,0.066,,-0.05,-0.002,0.051,,,,,,
,0.093,,-0.077,0.011,0.064,,,,,,
,0.108,,-0.091,0.019,0.072,,,,,,
,0.105,,-0.089,0.02,0.069,,,,,,
,0.09,,-0.075,0.015,0.06,,,,,,
,0.074,,-0.06,0.009,0.05,,,,,,
,0.07,,-0.058,0.009,0.047,,,,,,
,0.085,,-0.073,0.017,0.055,,,,,,
,0.113,,-0.1,0.029,0.069,,,,,,
,0.134,,-0.122,0.041,0.079,,,,,,
,0.136,,-0.126,0.045,0.079,,,,,,
,0.126,,-0.117,0.045,0.071,,,,,,
,0.116,,-0.11,0.045,0.064,,,,,,
,0.111,,-0.107,0.046,0.059,,,,,,
,0.11,,-0.108,0.049,0.057,,,,,,
,0.108,,-0.108,0.054,0.053,,,,,,
,0.104,,-0.106,0.056,0.05,,,,,,
,0.094,,-0.096,0.051,0.044,,,,,,
,0.084,,-0.086,0.047,0.039,,,,,,
,0.09,,-0.095,0.055,0.039,,,,,,
,0.118,,-0.131,0.083,0.048,,,,,,
,0.142,,-0.163,0.114,0.049,,,,,,
,0.122,,-0.156,0.129,0.028,,,,,,
,0.071,,-0.114,0.123,-0.008,,,,,,
,0.045,,-0.092,0.117,-0.025,,,,,,
,0.08,,-0.121,0.122,-0.001,,,,,,
,0.149,,-0.176,0.129,0.046,,,,,,
,0.191,,-0.202,0.119,0.082,,,,,,
,0.191,,-0.191,0.095,0.095,,,,,,
,0.178,,-0.172,0.075,0.095,,,,,,
,0.178,,-0.172,0.075,0.096,,,,,,
,0.184,,-0.182,0.086,0.095,,,,,,
,0.185,,-0.187,0.096,0.09,,,,,,
,0.18,,-0.185,0.1,0.084,,,,,,
,0.18,,-0.187,0.105,0.082,,,,,,
,0.181,,-0.192,0.114,0.078,,,,,,
,0.18,,-0.199,0.127,0.071,,,,,,
,0.177,,-0.204,0.141,0.061,,,,,,
,0.177,,-0.209,0.152,0.055,,,,,,
,0.176,,-0.211,0.156,0.053,,,,,,
,0.175,,-0.208,0.155,0.053,,,,,,
,0.173,,-0.205,0.149,0.054,,,,,,
,0.173,,-0.203,0.145,0.057,,,,,,
,0.172,,-0.2,0.142,0.057,,,,,,
,0.17,,-0.197,0.14,0.056,,,,,,
,0.169,,-0.194,0.137,0.057,,,,,,
,0.171,,-0.194,0.132,0.061,,,,,,
,0.168,,-0.189,0.125,0.062,,,,,,
,0.159,,-0.179,0.118,0.059,,,,,,
,0.148,,-0.169,0.114,0.054,,,,,,
,0.142,,-0.165,0.119,0.046,,,,,,
,0.135,,-0.163,0.127,0.037,,,,,,
,0.126,,-0.16,0.132,0.027,,,,,,
,0.116,,-0.155,0.136,0.019,,,,,,
,0.109,,-0.155,0.144,0.009,,,,,,
,0.104,,-0.158,0.16,-0.001,,,,,,
,0.096,,-0.16,0.174,-0.013,,,,,,
,0.091,,-0.157,0.176,-0.019,,,,,,
,0.092,,-0.153,0.168,-0.014,,,,,,
,0.092,,-0.146,0.155,-0.008,,,,,,
,0.087,,-0.138,0.145,-0.006,,,,,,
,0.083,,-0.131,0.139,-0.007,,,,,,
,0.084,,-0.13,0.134,-0.003,,,,,,
,0.087,,-0.13,0.129,0.0,,,,,,
,0.08,,-0.12,0.12,0.0,,,,,,
,0.065,,-0.103,0.107,-0.004,,,,,,
,0.065,,-0.1,0.101,0.0,,,,,,
,0.094,,-0.124,0.108,0.016,,,,,,
,0.14,,-0.167,0.124,0.042,,,,,,
,0.172,,-0.197,0.136,0.06,,,,,,
,0.173,,-0.196,0.131,0.063,,,,,,
,0.15,,-0.17,0.116,0.053,,,,,,
,0.124,,-0.143,0.1,0.042,,,,,,
,0.107,,-0.124,0.088,0.035,,,,,,
,0.1,,-0.115,0.079,0.035,,,,,,
